,Unnamed: 0,Unnamed: 0.1,Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,posS1,posS2,Stability,Survivors,New_Stability
973,973,1012,6,9,24,0.1,0.3,0.9754176484212628,1.0440892937206694,"[[-185 -178]
 [ 197  -28]
 [  34  104]
 [ 170    1]
 [   0  -40]
 [ 187  152]]","[[ 184 -163]
 [-113  -63]
 [-184 -164]
 [ -88  -66]
 [-186  122]
 [ 191  133]
 [ 175 -191]
 [ -36   83]
 [ -24  -48]]",0.9,0.3,1.0
977,977,1016,6,9,36,0.1,0.3,0.9754176484212628,1.0440892937206694,"[[-185 -178]
 [ 197  -28]
 [  34  104]
 [ 170    1]
 [   0  -40]
 [ 187  152]]","[[ 184 -163]
 [-113  -63]
 [-184 -164]
 [ -88  -66]
 [-186  122]
 [ 191  133]
 [ 175 -191]
 [ -36   83]
 [ -24  -48]]",0.8,0.3,1.0
982,982,1021,6,9,46,0.1,0.3,0.9754176484212628,1.0440892937206694,"[[-185 -178]
 [ 197  -28]
 [  34  104]
 [ 170    1]
 [   0  -40]
 [ 187  152]]","[[ 184 -163]
 [-113  -63]
 [-184 -164]
 [ -88  -66]
 [-186  122]
 [ 191  133]
 [ 175 -191]
 [ -36   83]
 [ -24  -48]]",0.7,0.3,1.0
1038,1038,1077,1,5,46,0.3,0.5,0.0,0.7955402919149035,[[-164 -171]],"[[  74    2]
 [-136  -47]
 [ 125  -78]
 [  -1   72]
 [-190   24]]",0.9,0.7,1.0
1046,1046,1085,1,5,12,0.5,0.6,0.0,0.7955402919149035,[[-164 -171]],"[[  74    2]
 [-136  -47]
 [ 125  -78]
 [  -1   72]
 [-190   24]]",0.2,0.5,1.0
1051,1051,1091,1,5,36,0.5,0.6,0.0,0.7955402919149035,[[-164 -171]],"[[  74    2]
 [-136  -47]
 [ 125  -78]
 [  -1   72]
 [-190   24]]",0.4,0.5,1.0
1079,1079,1127,10,8,12,0.3,0.3,1.1968416301300129,0.8957772890577547,"[[ 160 -120]
 [-152  175]
 [ 107  175]
 [  84  174]
 [ 151  120]
 [-124  112]
 [ 149 -139]
 [ -24  -13]
 [ -22 -200]
 [  96  104]]","[[ 153  -94]
 [ -69   91]
 [  65   25]
 [-140   79]
 [ 167   89]
 [  68 -103]
 [ 117   40]
 [ -59   23]]",0.5,0.1,1.0
1084,1084,1132,10,8,24,0.3,0.3,1.1968416301300129,0.8957772890577547,"[[ 160 -120]
 [-152  175]
 [ 107  175]
 [  84  174]
 [ 151  120]
 [-124  112]
 [ 149 -139]
 [ -24  -13]
 [ -22 -200]
 [  96  104]]","[[ 153  -94]
 [ -69   91]
 [  65   25]
 [-140   79]
 [ 167   89]
 [  68 -103]
 [ 117   40]
 [ -59   23]]",0.5,0.1,1.0
1121,1121,1169,10,4,12,0.1,0.3,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.4,0.5,1.0
1125,1125,1173,10,4,24,0.1,0.3,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.3,0.3,1.0
1131,1131,1179,10,4,36,0.1,0.3,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.5,0.5,1.0
1135,1135,1183,10,4,46,0.1,0.3,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.6,0.3,1.0
1161,1161,1209,10,4,12,0.3,0.5,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.5,0.5,1.0
1166,1166,1214,10,4,24,0.3,0.5,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.8,0.5,1.0
1171,1171,1219,10,4,36,0.3,0.5,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.8,0.5,1.0
1176,1176,1224,10,4,46,0.3,0.5,1.1689082758820528,0.9567967813262798,"[[ 157 -163]
 [ 144  122]
 [ 155 -191]
 [ 183   67]
 [ 129  -25]
 [ -15 -190]
 [ 165  178]
 [-195   54]
 [-167   47]
 [  36   97]]","[[ -98 -111]
 [  58   61]
 [ 116  183]
 [   5  -59]]",0.8,0.5,1.0
1217,1217,1267,2,4,46,0.6,0.3,1.514901501540497,0.9094198605196888,"[[-150   61]
 [ 146 -135]]","[[  20  -21]
 [ -97 -107]
 [ 133  192]
 [ 105   62]]",0.8,0.9,1.0
1226,1226,1276,2,4,12,0.6,0.6,1.514901501540497,0.9094198605196888,"[[-150   61]
 [ 146 -135]]","[[  20  -21]
 [ -97 -107]
 [ 133  192]
 [ 105   62]]",0.2,0.7,1.0
1232,1232,1282,2,4,24,0.6,0.6,1.514901501540497,0.9094198605196888,"[[-150   61]
 [ 146 -135]]","[[  20  -21]
 [ -97 -107]
 [ 133  192]
 [ 105   62]]",0.4,0.9,1.0
1236,1236,1286,2,4,36,0.6,0.6,1.514901501540497,0.9094198605196888,"[[-150   61]
 [ 146 -135]]","[[  20  -21]
 [ -97 -107]
 [ 133  192]
 [ 105   62]]",0.3,0.7,1.0
1240,1240,1290,2,4,46,0.6,0.6,1.514901501540497,0.9094198605196888,"[[-150   61]
 [ 146 -135]]","[[  20  -21]
 [ -97 -107]
 [ 133  192]
 [ 105   62]]",0.5,0.5,1.0
1276,1276,1357,4,5,12,0.3,0.5,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.9,0.7,1.0
1286,1286,1367,4,5,12,0.6,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.8,0.9,1.0
1290,1290,1371,4,5,46,0.6,0.3,1.223315832041978,0.9637903994797716,"[[ -33  181]
 [ 142 -158]
 [ -36  110]
 [-134 -163]]","[[ -52 -133]
 [ -87   56]
 [-173   93]
 [-184   39]
 [ 177  107]]",0.9,0.7,1.0
1298,1298,1379,7,2,12,0.1,0.3,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.9,0.5,1.0
1302,1302,1383,7,2,24,0.1,0.3,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.8,0.5,1.0
1308,1308,1389,7,2,36,0.1,0.3,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.6,0.7,1.0
1317,1317,1398,7,2,46,0.1,0.3,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.7,0.5,1.0
1346,1346,1427,7,2,12,0.6,0.6,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.6,0.7,1.0
1351,1351,1432,7,2,24,0.6,0.6,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.8,0.7,1.0
1356,1356,1437,7,2,36,0.6,0.6,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.6,0.7,1.0
1361,1361,1442,7,2,46,0.6,0.6,0.5808865857735815,1.7669774034133563,"[[ 122  -82]
 [  -3 -153]
 [  -6 -125]
 [  91  -67]
 [ -39 -101]
 [ -18  -68]
 [-140 -117]]","[[   8 -179]
 [-163  128]]",0.6,0.7,1.0
1417,1417,1511,3,1,36,0.6,0.3,1.1760698110026997,0.0,"[[ 187 -192]
 [ 189 -188]
 [  57   89]]",[[  54 -167]],0.8,0.7,1.0
1455,1455,1549,8,8,12,0.1,0.3,0.7184076053246473,0.8370038438037039,"[[-191  159]
 [-117  143]
 [-105  113]
 [ 110  125]
 [ 118  106]
 [ 113   91]
 [ 192    7]
 [  91  155]]","[[  55    5]
 [-197  -45]
 [ -14 -196]
 [  34  100]
 [-184  -73]
 [ 147  -29]
 [ 124  -66]
 [  39 -186]]",0.3,0.5,1.0
1483,1483,1577,8,8,24,0.1,0.3,0.7184076053246473,0.8370038438037039,"[[-191  159]
 [-117  143]
 [-105  113]
 [ 110  125]
 [ 118  106]
 [ 113   91]
 [ 192    7]
 [  91  155]]","[[  55    5]
 [-197  -45]
 [ -14 -196]
 [  34  100]
 [-184  -73]
 [ 147  -29]
 [ 124  -66]
 [  39 -186]]",0.4,0.3,1.0
1490,1490,1584,8,8,46,0.3,0.5,0.7184076053246473,0.8370038438037039,"[[-191  159]
 [-117  143]
 [-105  113]
 [ 110  125]
 [ 118  106]
 [ 113   91]
 [ 192    7]
 [  91  155]]","[[  55    5]
 [-197  -45]
 [ -14 -196]
 [  34  100]
 [-184  -73]
 [ 147  -29]
 [ 124  -66]
 [  39 -186]]",0.7,0.7,1.0
1493,1493,1587,8,8,36,0.1,0.3,0.7184076053246473,0.8370038438037039,"[[-191  159]
 [-117  143]
 [-105  113]
 [ 110  125]
 [ 118  106]
 [ 113   91]
 [ 192    7]
 [  91  155]]","[[  55    5]
 [-197  -45]
 [ -14 -196]
 [  34  100]
 [-184  -73]
 [ 147  -29]
 [ 124  -66]
 [  39 -186]]",0.5,0.3,1.0
1498,1498,1592,8,8,46,0.1,0.3,0.7184076053246473,0.8370038438037039,"[[-191  159]
 [-117  143]
 [-105  113]
 [ 110  125]
 [ 118  106]
 [ 113   91]
 [ 192    7]
 [  91  155]]","[[  55    5]
 [-197  -45]
 [ -14 -196]
 [  34  100]
 [-184  -73]
 [ 147  -29]
 [ 124  -66]
 [  39 -186]]",0.3,0.3,1.0
1503,1503,1597,10,3,12,0.1,0.3,1.2094757276685275,1.0884417111316178,"[[  44   58]
 [-175 -142]
 [ -11  121]
 [ -12  123]
 [ 148   19]
 [ 115  -50]
 [-166   50]
 [-169   92]
 [-112 -134]
 [ 194 -179]]","[[-155  -54]
 [ -72  128]
 [  66  -21]]",0.4,0.3,1.0
1530,1530,1624,10,3,12,0.3,0.5,1.2094757276685275,1.0884417111316178,"[[  44   58]
 [-175 -142]
 [ -11  121]
 [ -12  123]
 [ 148   19]
 [ 115  -50]
 [-166   50]
 [-169   92]
 [-112 -134]
 [ 194 -179]]","[[-155  -54]
 [ -72  128]
 [  66  -21]]",0.2,0.7,1.0
1535,1535,1629,10,3,24,0.3,0.5,1.2094757276685275,1.0884417111316178,"[[  44   58]
 [-175 -142]
 [ -11  121]
 [ -12  123]
 [ 148   19]
 [ 115  -50]
 [-166   50]
 [-169   92]
 [-112 -134]
 [ 194 -179]]","[[-155  -54]
 [ -72  128]
 [  66  -21]]",0.2,0.7,1.0
1540,1540,1634,10,3,36,0.3,0.5,1.2094757276685275,1.0884417111316178,"[[  44   58]
 [-175 -142]
 [ -11  121]
 [ -12  123]
 [ 148   19]
 [ 115  -50]
 [-166   50]
 [-169   92]
 [-112 -134]
 [ 194 -179]]","[[-155  -54]
 [ -72  128]
 [  66  -21]]",0.5,0.7,1.0
1544,1544,1639,10,3,46,0.3,0.5,1.2094757276685275,1.0884417111316178,"[[  44   58]
 [-175 -142]
 [ -11  121]
 [ -12  123]
 [ 148   19]
 [ 115  -50]
 [-166   50]
 [-169   92]
 [-112 -134]
 [ 194 -179]]","[[-155  -54]
 [ -72  128]
 [  66  -21]]",0.4,0.5,1.0
1562,1562,1658,10,3,46,0.1,0.3,1.2094757276685275,1.0884417111316178,"[[  44   58]
 [-175 -142]
 [ -11  121]
 [ -12  123]
 [ 148   19]
 [ 115  -50]
 [-166   50]
 [-169   92]
 [-112 -134]
 [ 194 -179]]","[[-155  -54]
 [ -72  128]
 [  66  -21]]",0.1,0.3,1.0
1602,1602,1698,1,2,24,0.6,0.3,0.0,1.3264616923613013,[[-191  -86]],"[[-191   47]
 [ 169  159]]",0.8,0.7,1.0
1609,1609,1705,1,2,46,0.6,0.3,0.0,1.3264616923613013,[[-191  -86]],"[[-191   47]
 [ 169  159]]",0.9,0.5,1.0
1614,1614,1710,1,2,24,0.6,0.6,0.0,1.3264616923613013,[[-191  -86]],"[[-191   47]
 [ 169  159]]",0.9,0.7,1.0
1617,1617,1713,4,4,12,0.1,0.3,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.8,0.3,1.0
1621,1621,1717,4,4,24,0.1,0.3,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.9,0.3,1.0
1625,1625,1721,4,4,36,0.1,0.3,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.9,0.3,1.0
1631,1631,1727,4,4,46,0.1,0.3,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.7,0.5,1.0
1655,1655,1751,4,4,12,0.3,0.5,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.9,0.7,1.0
1659,1659,1755,4,4,24,0.3,0.5,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.8,0.5,1.0
1665,1665,1761,4,4,36,0.3,0.5,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.8,0.7,1.0
1670,1670,1766,4,4,46,0.3,0.5,0.5797835017710912,1.2294562413153722,"[[-48  66]
 [-87  60]
 [ 74  32]
 [-31  82]]","[[-189  161]
 [  37  -41]
 [ -84   -9]
 [-193   15]]",0.8,0.7,1.0
1689,1689,1795,1,6,36,0.1,0.3,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.5,0.1,1.0
1722,1722,1829,1,6,12,0.3,0.5,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.9,0.7,1.0
1726,1726,1833,1,6,24,0.3,0.5,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.9,0.7,1.0
1730,1730,1837,1,6,36,0.3,0.5,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.9,0.7,1.0
1734,1734,1841,1,6,46,0.3,0.5,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.9,0.7,1.0
1739,1739,1846,1,6,46,0.6,0.3,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.8,0.9,1.0
1743,1743,1850,1,6,12,0.6,0.6,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.6,0.7,1.0
1748,1748,1855,1,6,24,0.6,0.6,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.7,0.7,1.0
1753,1753,1860,1,6,36,0.6,0.6,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.8,0.7,1.0
1758,1758,1865,1,6,46,0.6,0.6,0.0,1.0113533723662669,[[  95 -173]],"[[  14 -143]
 [  46 -151]
 [-185 -119]
 [ 109   35]
 [-141  103]
 [-168  -67]]",0.8,0.7,1.0
1760,1760,1867,3,4,12,0.1,0.3,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.3,0.1,1.0
1766,1766,1873,3,4,24,0.1,0.3,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.4,0.3,1.0
1772,1772,1879,3,4,36,0.1,0.3,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.6,0.5,1.0
1776,1776,1883,3,4,46,0.1,0.3,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.3,0.3,1.0
1804,1804,1911,3,4,12,0.3,0.5,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.7,0.9,1.0
1808,1808,1915,3,4,24,0.3,0.5,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.8,0.7,1.0
1814,1814,1921,3,4,36,0.3,0.5,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.7,0.9,1.0
1819,1819,1926,3,4,46,0.3,0.5,1.3895067098368232,1.1003544530422555,"[[-120   88]
 [ 113 -189]
 [ -78 -174]]","[[ -76  -55]
 [-103 -187]
 [  71 -199]
 [ 197  -64]]",0.6,0.9,1.0
1827,1827,1935,1,9,12,0.6,0.6,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.7,0.7,1.0
1832,1832,1940,1,9,24,0.6,0.6,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.7,0.7,1.0
1837,1837,1945,1,9,36,0.6,0.6,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.7,0.7,1.0
1842,1842,1950,1,9,46,0.6,0.6,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.8,0.7,1.0
1858,1858,1982,10,2,12,0.3,0.5,1.1544737854243898,0.9079124838099,"[[ -53  113]
 [-135  135]
 [-169 -180]
 [ 137   34]
 [ -28  141]
 [ -20   27]
 [ 130  -47]
 [ 198  -13]
 [-103   16]
 [ -62 -159]]","[[-22  45]
 [108 155]]",0.1,0.5,1.0
1862,1862,1987,10,2,36,0.3,0.5,1.1544737854243898,0.9079124838099,"[[ -53  113]
 [-135  135]
 [-169 -180]
 [ 137   34]
 [ -28  141]
 [ -20   27]
 [ 130  -47]
 [ 198  -13]
 [-103   16]
 [ -62 -159]]","[[-22  45]
 [108 155]]",0.2,0.5,1.0
1867,1867,1992,10,2,46,0.3,0.5,1.1544737854243898,0.9079124838099,"[[ -53  113]
 [-135  135]
 [-169 -180]
 [ 137   34]
 [ -28  141]
 [ -20   27]
 [ 130  -47]
 [ 198  -13]
 [-103   16]
 [ -62 -159]]","[[-22  45]
 [108 155]]",0.1,0.5,1.0
1878,1878,2003,1,9,12,0.1,0.3,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.2,0.3,1.0
1882,1882,2007,1,9,24,0.1,0.3,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.1,0.1,1.0
1886,1886,2011,1,9,36,0.1,0.3,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.1,0.1,1.0
1919,1919,2045,1,9,12,0.3,0.5,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.7,0.3,1.0
1930,1930,2056,1,9,36,0.3,0.5,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.6,0.7,1.0
1934,1934,2060,1,9,46,0.3,0.5,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.6,0.5,1.0
1944,1944,2070,1,9,36,0.6,0.3,0.0,1.1480181519253772,[[-111 -149]],"[[-161   90]
 [  15  -34]
 [-116  -86]
 [ 199 -181]
 [ -23  -51]
 [-183  -29]
 [ 143 -199]
 [ -74 -110]
 [  94   59]]",0.9,0.7,1.0
1946,1946,2088,10,5,12,0.1,0.3,0.922035733537189,1.191456029293258,"[[ -67  -94]
 [ -72   24]
 [ -55  165]
 [  54  132]
 [ -67  -54]
 [-200  -88]
 [   7  -42]
 [-125  186]
 [ -11   28]
 [  25   96]]","[[-184  -52]
 [ -73 -137]
 [ -72   80]
 [ 139   45]
 [-197   44]]",0.7,0.3,1.0
1952,1952,2094,10,5,24,0.1,0.3,0.922035733537189,1.191456029293258,"[[ -67  -94]
 [ -72   24]
 [ -55  165]
 [  54  132]
 [ -67  -54]
 [-200  -88]
 [   7  -42]
 [-125  186]
 [ -11   28]
 [  25   96]]","[[-184  -52]
 [ -73 -137]
 [ -72   80]
 [ 139   45]
 [-197   44]]",0.7,0.5,1.0
1957,1957,2099,10,5,36,0.1,0.3,0.922035733537189,1.191456029293258,"[[ -67  -94]
 [ -72   24]
 [ -55  165]
 [  54  132]
 [ -67  -54]
 [-200  -88]
 [   7  -42]
 [-125  186]
 [ -11   28]
 [  25   96]]","[[-184  -52]
 [ -73 -137]
 [ -72   80]
 [ 139   45]
 [-197   44]]",0.6,0.5,1.0
1962,1962,2105,10,5,46,0.1,0.3,0.922035733537189,1.191456029293258,"[[ -67  -94]
 [ -72   24]
 [ -55  165]
 [  54  132]
 [ -67  -54]
 [-200  -88]
 [   7  -42]
 [-125  186]
 [ -11   28]
 [  25   96]]","[[-184  -52]
 [ -73 -137]
 [ -72   80]
 [ 139   45]
 [-197   44]]",0.5,0.5,1.0
1988,1988,2131,10,5,12,0.6,0.3,0.922035733537189,1.191456029293258,"[[ -67  -94]
 [ -72   24]
 [ -55  165]
 [  54  132]
 [ -67  -54]
 [-200  -88]
 [   7  -42]
 [-125  186]
 [ -11   28]
 [  25   96]]","[[-184  -52]
 [ -73 -137]
 [ -72   80]
 [ 139   45]
 [-197   44]]",0.9,0.7,1.0
1992,1992,2135,10,5,46,0.6,0.3,0.922035733537189,1.191456029293258,"[[ -67  -94]
 [ -72   24]
 [ -55  165]
 [  54  132]
 [ -67  -54]
 [-200  -88]
 [   7  -42]
 [-125  186]
 [ -11   28]
 [  25   96]]","[[-184  -52]
 [ -73 -137]
 [ -72   80]
 [ 139   45]
 [-197   44]]",0.9,0.7,1.0
1995,1995,2138,6,3,12,0.1,0.3,1.022542013841247,1.2684571116579502,"[[  12   52]
 [ 175 -182]
 [-103 -171]
 [ -51  -62]
 [  45 -116]
 [ 191  158]]","[[ 172   83]
 [-147 -145]
 [ -19  116]]",0.7,0.5,1.0
2000,2000,2143,6,3,24,0.1,0.3,1.022542013841247,1.2684571116579502,"[[  12   52]
 [ 175 -182]
 [-103 -171]
 [ -51  -62]
 [  45 -116]
 [ 191  158]]","[[ 172   83]
 [-147 -145]
 [ -19  116]]",0.7,0.5,1.0
2005,2005,2148,6,3,36,0.1,0.3,1.022542013841247,1.2684571116579502,"[[  12   52]
 [ 175 -182]
 [-103 -171]
 [ -51  -62]
 [  45 -116]
 [ 191  158]]","[[ 172   83]
 [-147 -145]
 [ -19  116]]",0.7,0.5,1.0
